"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"209180_at","209180_at","U49245","RABGGTB","5876","Rab geranylgeranyltransferase subunit beta",0.0845911314615275,8.02315841363947,0.215940297237895,0.83771178543354,0.998697713585456,-4.63002343589912
"212079_s_at","212079_s_at","AA715041","KMT2A","4297","lysine methyltransferase 2A",-0.202023399914806,4.82095465158029,-0.215814186394628,0.837804814658885,0.998697713585456,-4.63002572368181
"210664_s_at","210664_s_at","AF021834","TFPI","7035","tissue factor pathway inhibitor",-0.118465109578751,5.59585295318066,-0.215596704522977,0.837965253394676,0.998697713585456,-4.63002966600457
"211661_x_at","211661_x_at","M80436","PTAFR","5724","platelet activating factor receptor",0.0774641981800226,7.40821845661512,0.215568884976318,0.837985776823218,0.998697713585456,-4.63003017001682
"201287_s_at","201287_s_at","NM_002997","SDC1","6382","syndecan 1",0.0830127519125483,6.12398940104699,0.215553524681313,0.837997108699688,0.998697713585456,-4.63003044827547
"217011_at","217011_at","L11239","GBX1","2636","gastrulation brain homeobox 1",0.0745867309346817,3.99277372288952,0.215335373791512,0.838158051773236,0.998697713585456,-4.63003439811375
"206564_at","206564_at","NM_000913","OPRL1","4987","opioid related nociceptin receptor 1",-0.155408187991839,4.8979904771429,-0.215171378437406,0.838279046976463,0.998697713585456,-4.63003736487391
"203742_s_at","203742_s_at","BF674842","LOC732360 /// TDG","6996 /// 732360",NA,0.172806751229387,4.67878846622068,0.215054926515758,0.838364967891254,0.998697713585456,-4.63003947022604
"204365_s_at","204365_s_at","NM_022912","REEP1","65055","receptor accessory protein 1",-0.0630659732708274,8.53374460683565,-0.21501603107499,0.83839366641655,0.998697713585456,-4.63004017317789
"220355_s_at","220355_s_at","NM_018165","PBRM1","55193","polybromo 1",0.0612286322900513,7.77503172801831,0.214786611701758,0.838562946515698,0.998697713585456,-4.63004431694827
"217809_at","217809_at","NM_014038","BZW2","28969","basic leucine zipper and W2 domains 2",0.0624696391253181,11.4560704144631,0.214764682572839,0.838579127732563,0.998697713585456,-4.63004471280866
"207416_s_at","207416_s_at","NM_004555","NFATC3","4775","nuclear factor of activated T cells 3",0.0782650181884659,6.58890902537426,0.214696911106472,0.838629135983798,0.998697713585456,-4.63004593595975
"206667_s_at","206667_s_at","AF005037","SCAMP1","9522","secretory carrier membrane protein 1",0.0647856466558805,5.4023573115613,0.21449842554413,0.838775602551677,0.998697713585456,-4.63004951611998
"218699_at","218699_at","BG338251","RAB29","8934","RAB29, member RAS oncogene family",0.0635514775773967,6.35057083358917,0.214443523125683,0.838816117485501,0.998697713585456,-4.63005050585224
"210193_at","210193_at","D28114","MOBP","4336","myelin associated oligodendrocyte basic protein",0.0770363018230764,5.69747280399864,0.214326381766444,0.838902563200143,0.998697713585456,-4.63005261675642
"202028_s_at","202028_s_at","BC000603","RPL38","6169","ribosomal protein L38",0.0973118286671948,9.55367482414222,0.21424721560381,0.838960986179219,0.998697713585456,-4.63005404271228
"217474_at","217474_at","AL117652","","",NA,-0.0705934791696965,6.0844825329846,-0.214235122052084,0.838969911072543,0.998697713585456,-4.63005426049889
"222070_at","222070_at","AW090043","DND1","373863","DND microRNA-mediated repression inhibitor 1",-0.192780068928692,5.51608926863731,-0.21410277750471,0.839067581532037,0.998697713585456,-4.63005664304966
"207919_at","207919_at","NM_004314","ART1","417","ADP-ribosyltransferase 1",-0.0686942439371281,7.36921548017991,-0.214067829119136,0.839093374039919,0.998697713585456,-4.63005727197577
"210923_at","210923_at","BC000651","SLC1A7","6512","solute carrier family 1 member 7",0.069904621358714,7.08288072200224,0.214050957275208,0.839105825832426,0.998697713585456,-4.63005757556361
"202211_at","202211_at","BC005122","ARFGAP3","26286","ADP ribosylation factor GTPase activating protein 3",0.0723894855444343,7.14281368762365,0.21383978372301,0.839261681100514,0.998697713585456,-4.63006137341698
"213829_x_at","213829_x_at","AK000485","RTEL1","51750","regulator of telomere elongation helicase 1",-0.0619806308366888,6.96099824343429,-0.213720442724967,0.839349763660802,0.998697713585456,-4.63006351810778
"218789_s_at","218789_s_at","NM_019021","C11orf71","54494","chromosome 11 open reading frame 71",-0.0722432822512857,7.19518645741661,-0.213671000584132,0.839386256434416,0.998697713585456,-4.63006440629989
"213273_at","213273_at","BF112171","TENM4","26011","teneurin transmembrane protein 4",0.0936802195355564,4.00777661171109,0.213578761516684,0.839454338441025,0.998697713585456,-4.63006606277788
"216645_at","216645_at","AL117663","","",NA,-0.0699410882381066,6.08152992151052,-0.213553820716227,0.839472747615454,0.998697713585456,-4.63006651055949
"219383_at","219383_at","NM_024841","PRR5L","79899","proline rich 5 like",-0.114928471349596,3.83055324272558,-0.213533458309238,0.839487777496511,0.998697713585456,-4.63006687610423
"205305_at","205305_at","NM_004467","FGL1","2267","fibrinogen like 1",-0.0850021813636106,6.6161284969139,-0.213497883414712,0.839514036191832,0.998697713585456,-4.630067514662
"216114_at","216114_at","AL049430","NCKIPSD","51517","NCK interacting protein with SH3 domain",0.06449475425869,6.75823761799155,0.213458450778022,0.839543142658423,0.998697713585456,-4.63006822234506
"201207_at","201207_at","NM_021137","TNFAIP1","7126","TNF alpha induced protein 1",0.0635319342523974,7.94195628734181,0.213458018500253,0.839543461737829,0.998697713585456,-4.6300682301023
"205850_s_at","205850_s_at","NM_000814","GABRB3","2562","gamma-aminobutyric acid type A receptor subunit beta3",0.0667719699947513,3.73923394935112,0.213353513889985,0.839620601291616,0.998697713585456,-4.63007010499467
"203171_s_at","203171_s_at","NM_015324","RRP8","23378","ribosomal RNA processing 8",-0.116141587435422,5.90721044944615,-0.213242041858629,0.839702886072979,0.998697713585456,-4.63007210391173
"221847_at","221847_at","BF665706","LOC100129361","100129361",NA,0.0597292353376471,9.0697926459922,0.213208036040433,0.839727988451076,0.998697713585456,-4.63007271350365
"207132_x_at","207132_x_at","NM_002624","PFDN5","5204","prefoldin subunit 5",0.0736082991869615,10.6124737556417,0.213196018701072,0.839736859449552,0.998697713585456,-4.63007292890532
"217182_at","217182_at","Z34282","","",NA,0.0901436204565638,4.79407472092727,0.21317089714741,0.83975540384691,0.998697713585456,-4.63007337915226
"208124_s_at","208124_s_at","NM_004263","SEMA4F","10505","ssemaphorin 4F",0.0635470163030059,6.63782772903636,0.213168833246509,0.839756927396416,0.998697713585456,-4.63007341614073
"205212_s_at","205212_s_at","NM_014716","ACAP1","9744","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",-0.173281544037386,4.140094985642,-0.213152611592907,0.839768902074927,0.998697713585456,-4.63007370684721
"209001_s_at","209001_s_at","BC005398","ANAPC13","25847","anaphase promoting complex subunit 13",-0.0605829250111345,10.2197022120887,-0.213148137711647,0.839772204662445,0.998697713585456,-4.63007378701939
"200083_at","200083_at","AA621731","USP22","23326","ubiquitin specific peptidase 22",0.062918152253868,8.65832424696076,0.21293557544532,0.839929120951493,0.998697713585456,-4.63007759427535
"203624_at","203624_at","NM_005088","AKAP17A","8227","A-kinase anchoring protein 17A",0.0626312919983123,7.14535242932153,0.212932464168915,0.839931417799985,0.998697713585456,-4.63007764997498
"206409_at","206409_at","NM_003253","TIAM1","7074","TIAM Rac1 associated GEF 1",-0.066443058381906,4.3841715996144,-0.212910255845272,0.839947812781331,0.998697713585456,-4.63007804753678
"212194_s_at","212194_s_at","AI418892","TM9SF4","9777","transmembrane 9 superfamily member 4",-0.0602048541096698,6.83075687364499,-0.212872008880116,0.839976048280003,0.998697713585456,-4.63007873212019
"206718_at","206718_at","NM_002315","LMO1","4004","LIM domain only 1",0.0653921783830533,7.23642642853698,0.212828368855601,0.840008265494004,0.998697713585456,-4.63007951308917
"209574_s_at","209574_s_at","AI349506","LDLRAD4","753","low density lipoprotein receptor class A domain containing 4",-0.0659952033866071,6.93416329774987,-0.212809775597434,0.840021992060727,0.998697713585456,-4.6300798457817
"213105_s_at","213105_s_at","AI799802","TSR3","115939","TSR3 ribosome maturation factor",0.112490839561571,6.76133443376576,0.212459452647527,0.840280631848459,0.998731898454452,-4.63008610893162
"208636_at","208636_at","AI082078","ACTN1","87","actinin alpha 1",0.0741334371130824,6.69369842851165,0.212162817263865,0.840499652616585,0.998731898454452,-4.63009140445894
"205159_at","205159_at","AV756141","CSF2RB","1439","colony stimulating factor 2 receptor subunit beta",-0.0633201529281306,5.91638287694979,-0.212103986722022,0.840543092107789,0.998731898454452,-4.63009245385189
"200849_s_at","200849_s_at","AI589266","AHCYL1","10768","adenosylhomocysteinase like 1",-0.0966410797557273,7.97393231002203,-0.211735541967153,0.840815160267096,0.998731898454452,-4.63009901961764
"215521_at","215521_at","AK023029","PHC3","80012","polyhomeotic homolog 3",-0.0846158345861667,5.57910189066212,-0.211710542797148,0.840833621152045,0.998731898454452,-4.63009946470919
"202891_at","202891_at","NM_005600","NIT1","4817","nitrilase 1",-0.0593349093133533,8.57743753100175,-0.211696751584584,0.840843805459574,0.998731898454452,-4.63009971022972
"201117_s_at","201117_s_at","NM_001873","CPE","1363","carboxypeptidase E",0.0697366281915777,7.04741761268246,0.211648951168893,0.840879104597781,0.998731898454452,-4.6301005610857
"217948_at","217948_at","NM_015582","FAM127B","26071",NA,0.180209067786923,4.29434222711319,0.211644990079572,0.840882029759642,0.998731898454452,-4.63010063158548
"216997_x_at","216997_x_at","AL358975","TLE4","7091","TLE family member 4, transcriptional corepressor",0.195195752617494,2.79090063390142,0.211623177594903,0.840898137766963,0.998731898454452,-4.630101019783
"205736_at","205736_at","NM_000290","PGAM2","5224","phosphoglycerate mutase 2",0.0844906341976301,10.9343279351596,0.211587976271484,0.840924133304087,0.998731898454452,-4.63010164618067
"203014_x_at","203014_x_at","NM_015705","SGSM3","27352","small G protein signaling modulator 3",-0.0692780424325363,6.80524389046846,-0.211558441314402,0.840945944510886,0.998731898454452,-4.63010217166936
"219341_at","219341_at","NM_018941","CLN8","2055","CLN8 transmembrane ER and ERGIC protein",-0.192388247559164,3.56422714651752,-0.211383281788468,0.841075301031374,0.998731898454452,-4.63010528666873
"202106_at","202106_at","NM_005895","GOLGA3","2802","golgin A3",0.0673216371496146,7.84649687715524,0.211336360059494,0.841109954022787,0.998731898454452,-4.63010612069177
"220975_s_at","220975_s_at","NM_030968","C1QTNF1","114897","C1q and TNF related 1",-0.0646534912919359,7.24048452233912,-0.211236340700521,0.841183822446737,0.998731898454452,-4.63010789791655
"203335_at","203335_at","NM_006214","PHYH","5264","phytanoyl-CoA 2-hydroxylase",-0.059428431689426,11.1331598130161,-0.211059300637148,0.841314578402092,0.998731898454452,-4.63011104171649
"212595_s_at","212595_s_at","AL534321","DAZAP2","9802","DAZ associated protein 2",-0.0615838235251793,7.66186184882833,-0.211042795197398,0.841326769072896,0.998731898454452,-4.63011133468319
"200911_s_at","200911_s_at","NM_006283","TACC1","6867","transforming acidic coiled-coil containing protein 1",-0.0617826297181061,9.47611410001812,-0.211015980950827,0.841346573782127,0.998731898454452,-4.63011181058103
"215671_at","215671_at","AU144792","PDE4B","5142","phosphodiesterase 4B",0.0699056509059113,4.16921278653301,0.210902889590146,0.841430103294561,0.998731898454452,-4.63011381707826
"209316_s_at","209316_s_at","BC001465","HBS1L","10767","HBS1 like translational GTPase",-0.069379123742328,8.90632690071339,-0.210759151848977,0.841536271716173,0.998731898454452,-4.63011636581315
"205832_at","205832_at","NM_016352","CPA4","51200","carboxypeptidase A4",0.0878164062539533,6.48150377777812,0.210718886224528,0.841566013638116,0.998731898454452,-4.63011707949603
"201797_s_at","201797_s_at","NM_006295","VARS","7407",NA,0.0823599922671692,6.5452061981034,0.210641192048782,0.841623402748415,0.998731898454452,-4.63011845620439
"217909_s_at","217909_s_at","BF056105","MLX","6945","MAX dimerization protein MLX",0.0697168211600543,7.67822672832533,0.210474694170553,0.841746390837061,0.998731898454452,-4.6301214048265
"211504_x_at","211504_x_at","D87931","ROCK2","9475","Rho associated coiled-coil containing protein kinase 2",-0.177643089075112,7.52837396440796,-0.210418923316485,0.841787588612206,0.998731898454452,-4.63012239200646
"205656_at","205656_at","NM_014459","PCDH17","27253","protocadherin 17",0.0618824483821756,7.03675579451944,0.210225465410861,0.841930499898945,0.998731898454452,-4.63012581437789
"218306_s_at","218306_s_at","NM_003922","HERC1","8925","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1",-0.0587826532003835,9.8014167207946,-0.210200776628999,0.841948738502845,0.998731898454452,-4.63012625091663
"203450_at","203450_at","NM_015373","CBY1","25776","chibby family member 1, beta catenin antagonist",0.073177349814646,7.28213906384995,0.210170433290595,0.841971154511511,0.998731898454452,-4.63012678736952
"205823_at","205823_at","AI824113","RGS12","6002","regulator of G protein signaling 12",0.0695039382652061,6.61853872028063,0.210040622589467,0.842067053524601,0.998731898454452,-4.63012908150429
"212465_at","212465_at","AA524500","SETD3","84193","SET domain containing 3, actin histidine methyltransferase",-0.060531739278769,9.56556102382959,-0.209956980863906,0.842128846376508,0.998731898454452,-4.63013055897314
"221727_at","221727_at","AA456973","SUB1","10923","SUB1 regulator of transcription",0.0681024115689723,8.78533284328999,0.209941757361395,0.842140093338201,0.998731898454452,-4.63013082782385
"200905_x_at","200905_x_at","NM_005516","HLA-E","3133","major histocompatibility complex, class I, E",-0.061121519018478,8.93416553760307,-0.209865740232246,0.842196254626016,0.998731898454452,-4.63013217002293
"211881_x_at","211881_x_at","AB014341","IGLJ3","28831","immunoglobulin lambda joining 3",-0.186099996150661,5.50380475852613,-0.209793229181962,0.842249826626421,0.998731898454452,-4.63013344987937
"206611_at","206611_at","NM_013310","C2orf27A","29798","chromosome 2 open reading frame 27A",-0.106362157640569,6.12298123355797,-0.20939425390779,0.842544611542797,0.998731898454452,-4.63014048435202
"200984_s_at","200984_s_at","X16447","CD59","966","CD59 molecule (CD59 blood group)",0.0598318000590243,9.98389798546596,0.209247306151777,0.842653192047584,0.998731898454452,-4.6301430719803
"221711_s_at","221711_s_at","BC006244","BABAM1","29086","BRISC and BRCA1 A complex member 1",0.0675824332775736,8.67573795503219,0.209157004466399,0.842719918435258,0.998731898454452,-4.63014466124776
"203248_at","203248_at","NM_006965","ZNF24","7572","zinc finger protein 24",-0.0636687813694232,5.5992406663735,-0.209155892632983,0.84272074000878,0.998731898454452,-4.63014468081138
"202554_s_at","202554_s_at","AL527430","GSTM3","2947","glutathione S-transferase mu 3",-0.0590272107968053,8.66783986295542,-0.209153648291397,0.842722398433835,0.998731898454452,-4.6301447203021
"203927_at","203927_at","NM_004556","NFKBIE","4794","NFKB inhibitor epsilon",-0.0920225932151411,6.00558975746569,-0.209128270196252,0.842741151289512,0.998731898454452,-4.63014516681851
"222208_s_at","222208_s_at","W07700","POLR2J4","84820","RNA polymerase II subunit J4, pseudogene",-0.0954856897576528,4.87232371934876,-0.209049865201118,0.842799088521684,0.998731898454452,-4.63014654598925
"206353_at","206353_at","NM_005205","COX6A2","1339","cytochrome c oxidase subunit 6A2",0.0711757516695002,11.3710314345342,0.209001744567775,0.842834647739409,0.998731898454452,-4.63014739220029
"200023_s_at","200023_s_at","NM_003754","EIF3F","8665","eukaryotic translation initiation factor 3 subunit F",0.0735468614764141,11.2318367667597,0.208877213916231,0.842926672875853,0.998731898454452,-4.63014958122324
"206574_s_at","206574_s_at","NM_007079","PTP4A3","11156","protein tyrosine phosphatase 4A3",-0.0727696076022095,8.22542618839483,-0.208819335582339,0.842969444535405,0.998731898454452,-4.63015059819033
"209845_at","209845_at","AF117233","MKRN1","23608","makorin ring finger protein 1",0.0595093412894911,8.81055221974004,0.208694387608114,0.843061782264257,0.998731898454452,-4.63015279269454
"212294_at","212294_at","BG111761","GNG12","55970","G protein subunit gamma 12",-0.0606409630065476,7.53200969059484,-0.208678575572309,0.843073467712309,0.998731898454452,-4.63015307031631
"213092_x_at","213092_x_at","AW241779","DNAJC9","23234","DnaJ heat shock protein family (Hsp40) member C9",0.0612556398731918,6.09200029548823,0.208663172564541,0.843084850923724,0.998731898454452,-4.63015334073698
"208889_s_at","208889_s_at","AI373205","NCOR2","9612","nuclear receptor corepressor 2",-0.0807736763147799,6.04909015507737,-0.208547461185061,0.843170365948253,0.998731898454452,-4.63015537159039
"212264_s_at","212264_s_at","BE645850","WAPAL","23063",NA,-0.0592670453056936,7.59997501269536,-0.208480177098777,0.843220092529196,0.998731898454452,-4.6301565519947
"213106_at","213106_at","AI769688","ATP8A1","10396","ATPase phospholipid transporting 8A1",-0.0614615931313356,8.92988635484228,-0.208425203584068,0.843260721549244,0.998731898454452,-4.63015751615424
"213535_s_at","213535_s_at","AA910614","UBE2I","7329","ubiquitin conjugating enzyme E2 I",0.0589858678814474,7.94646548634378,0.208326897439818,0.843333377598875,0.998731898454452,-4.63015923969579
"206908_s_at","206908_s_at","NM_005602","CLDN11","5010","claudin 11",-0.109905858133211,5.33294924344115,-0.208136920372557,0.843473790771864,0.998731898454452,-4.6301625682214
"206646_at","206646_at","NM_005269","GLI1","2735","GLI family zinc finger 1",-0.0700875178574041,5.60092577405172,-0.208097320939416,0.843503059781324,0.998731898454452,-4.63016326166046
"204981_at","204981_at","NM_002555","SLC22A18","5002","solute carrier family 22 member 18",0.152669945664901,4.37014938467432,0.208059695937757,0.843530869701788,0.998731898454452,-4.63016392040647
"210796_x_at","210796_x_at","D86359","SIGLEC6","946","sialic acid binding Ig like lectin 6",0.0879381318271317,6.66300519344067,0.207783300228435,0.843735171145338,0.998731898454452,-4.63016875606886
"222243_s_at","222243_s_at","AB051450","TOB2","10766","transducer of ERBB2, 2",0.0722099140884289,8.45043071388178,0.207727266036447,0.843776591246264,0.998731898454452,-4.63016973565392
"211597_s_at","211597_s_at","AB059408","HOPX","84525","HOP homeobox",0.0615609700703352,7.53425605531917,0.207370353164942,0.844040432354035,0.998731898454452,-4.63017596918188
"218649_x_at","218649_x_at","NM_004713","NEMF","9147","nuclear export mediator factor",-0.095485828896674,7.95648560547415,-0.207288410291237,0.844101010367732,0.998731898454452,-4.63017739886205
"211913_s_at","211913_s_at","L08961","MERTK","10461","MER proto-oncogene, tyrosine kinase",0.118159067930947,4.9763678924258,0.207252692101176,0.844127416184282,0.998731898454452,-4.63017802187636
"218793_s_at","218793_s_at","NM_006746","SCML1","6322","Scm polycomb group protein like 1",0.0668990769838604,7.5305452299033,0.207211959499812,0.844157529349696,0.998731898454452,-4.63017873222786
"221921_s_at","221921_s_at","AI951798","CADM3","57863","cell adhesion molecule 3",0.140514526427038,4.01289783844202,0.207183082334004,0.844178878105339,0.998731898454452,-4.63017923574611
"208767_s_at","208767_s_at","AW149681","LAPTM4B","55353","lysosomal protein transmembrane 4 beta",-0.0607498528676498,9.3567078592644,-0.207058143952505,0.844271246230897,0.998731898454452,-4.63018141345927
"213015_at","213015_at","BF448315","BBX","56987","BBX high mobility group box domain containing",-0.0744623913122533,7.1167071743898,-0.207005055701818,0.844310495739268,0.998731898454452,-4.63018233841887
"214691_x_at","214691_x_at","AU121431","FAM63B","54629",NA,-0.126995529352621,4.70416310160769,-0.206956225106379,0.844346597908053,0.998731898454452,-4.63018318899468
"35617_at","35617_at","U29725","MAPK7","5598","mitogen-activated protein kinase 7",0.122708058678916,5.1289562026973,0.206955365031736,0.844347233795249,0.998731898454452,-4.6301832039745
"219090_at","219090_at","NM_020689","SLC24A3","57419","solute carrier family 24 member 3",0.0602060923686967,8.85834592194994,0.206865697680856,0.844413529154633,0.998731898454452,-4.6301847653707
"44702_at","44702_at","R77097","SYDE1","85360","synapse defective Rho GTPase homolog 1",0.0724156602600123,7.61091749761123,0.206855027704068,0.844421418076287,0.998731898454452,-4.63018495112568
"215143_at","215143_at","AL049437","DPY19L2P2","349152","DPY19L2 pseudogene 2",-0.0587199364401991,4.91958779729515,-0.206789724468341,0.844469700931074,0.998731898454452,-4.63018608779614
"219644_at","219644_at","NM_016122","CEP83","51134","centrosomal protein 83",-0.0710126187459617,5.6608773692042,-0.206783093051824,0.84447460400454,0.998731898454452,-4.63018620320341
"221113_s_at","221113_s_at","NM_016087","WNT16","51384","Wnt family member 16",-0.0620870275483094,5.6031337416802,-0.206782484388841,0.84447505403237,0.998731898454452,-4.63018621379586
"209893_s_at","209893_s_at","M58596","FUT4","2526","fucosyltransferase 4",0.0875716738854422,5.20348155892472,0.206510097089765,0.84467645611385,0.998731898454452,-4.63019095107662
"207241_at","207241_at","NM_005750","C4orf6","10141",NA,0.0687947612527706,5.15754581739969,0.206458605533504,0.844714530284707,0.998731898454452,-4.63019184592433
"208280_at","208280_at","NM_006382","CDRT1","374286","CMT1A duplicated region transcript 1",0.152357836033492,4.42172606311732,0.206445876247812,0.84472394271788,0.998731898454452,-4.63019206710738
"209550_at","209550_at","U35139","NDN","4692","necdin, MAGE family member",-0.0605914473471509,7.83613903340715,-0.206354596369305,0.844791438788115,0.998731898454452,-4.630193652793
"204258_at","204258_at","NM_001270","CHD1","1105","chromodomain helicase DNA binding protein 1",0.119200097148864,6.06102190422991,0.206345817310654,0.844797930462613,0.998731898454452,-4.63019380526433
"200654_at","200654_at","J02783","P4HB","5034","prolyl 4-hydroxylase subunit beta",0.13697017569838,8.56974828388794,0.206341915327754,0.844800815788184,0.998731898454452,-4.63019387303046
"214447_at","214447_at","NM_005238","ETS1","2113","ETS proto-oncogene 1, transcription factor",0.0863721135596238,5.27249283949455,0.20617113383898,0.844927103063914,0.998731898454452,-4.63019683779604
"210772_at","210772_at","M88107","FPR2","2358","formyl peptide receptor 2",-0.160576397754095,3.84074979777052,-0.206162013326107,0.844933847531516,0.998731898454452,-4.63019699606132
"205593_s_at","205593_s_at","NM_002606","PDE9A","5152","phosphodiesterase 9A",0.0735700482330861,3.65479601893501,0.206068860254842,0.845002733545067,0.998731898454452,-4.63019861212848
"221378_at","221378_at","NM_005454","CER1","9350","cerberus 1, DAN family BMP antagonist",0.0984453069908326,6.99194359523171,0.20606516154547,0.845005468746115,0.998731898454452,-4.630198676281
"40273_at","40273_at","AA485440","SPHK2","56848","sphingosine kinase 2",-0.117518044311291,5.58227895465425,-0.206044540687488,0.845020717946667,0.998731898454452,-4.63019903392052
"210412_at","210412_at","U11287","GRIN2B","2904","glutamate ionotropic receptor NMDA type subunit 2B",0.087637501730419,6.10031424295716,0.206041525837531,0.84502294744581,0.998731898454452,-4.63019908620592
"37872_at","37872_at","AF072468","JRK","8629","Jrk helix-turn-helix protein",0.0657730281768254,6.85120031080532,0.205924808126668,0.845109262144533,0.998731898454452,-4.63020110982802
"203553_s_at","203553_s_at","NM_006575","MAP4K5","11183","mitogen-activated protein kinase kinase kinase kinase 5",-0.077105795227614,5.48411108922808,-0.205898415176077,0.845128780516011,0.998731898454452,-4.6302015672686
"215810_x_at","215810_x_at","AL049215","DST","667","dystonin",-0.0631560711317993,5.81998502255474,-0.205502122281018,0.845421866100249,0.998731898454452,-4.63020842896904
"202793_at","202793_at","NM_005768","LPCAT3","10162","lysophosphatidylcholine acyltransferase 3",0.123958451038095,4.80114066909245,0.205496786802682,0.845425812244271,0.998731898454452,-4.63020852126413
"220701_at","220701_at","NM_018587","LINC00216","55451","long intergenic non-protein coding RNA 216",-0.0964654804493765,6.31013265970116,-0.205495632085135,0.845426666279296,0.998731898454452,-4.63020854123856
"205849_s_at","205849_s_at","NM_006294","UQCRB","7381","ubiquinol-cytochrome c reductase binding protein",-0.0609561566546777,11.9505120830277,-0.205229543824494,0.845623472968264,0.998731898454452,-4.63021314116754
"209713_s_at","209713_s_at","AB044343","SLC35D1","23169","solute carrier family 35 member D1",-0.132671110463046,4.59348122324942,-0.205176195499152,0.845662932499741,0.998731898454452,-4.63021406271858
"38691_s_at","38691_s_at","J03553","SFTPC","6440","surfactant protein C",0.0976992223528699,4.87492045880704,0.205104026463207,0.845716313746178,0.998731898454452,-4.63021530901405
"218226_s_at","218226_s_at","NM_004547","NDUFB4","4710","NADH:ubiquinone oxidoreductase subunit B4",0.0599723079552739,11.7897562989381,0.205023971539153,0.845775529047877,0.998731898454452,-4.63021669099572
"218421_at","218421_at","NM_022766","CERK","64781","ceramide kinase",-0.0845651211039185,7.2168427620511,-0.20500975902156,0.845786041933039,0.998731898454452,-4.63021693629071
"214575_s_at","214575_s_at","NM_001700","AZU1","566","azurocidin 1",-0.0730747206974174,4.57618495226718,-0.204968751551978,0.845816375033947,0.998731898454452,-4.63021764394975
"220908_at","220908_at","NM_025055","CCDC33","80125","coiled-coil domain containing 33",0.0932229024713385,5.25763487379046,0.204673344358405,0.846034895825962,0.998731898454452,-4.63022273769585
"40850_at","40850_at","L37033","FKBP8","23770","FKBP prolyl isomerase 8",-0.0950970974642855,4.07421681302079,-0.20458269761068,0.846101952870411,0.998731898454452,-4.63022429930499
"205148_s_at","205148_s_at","AA071195","CLCN4","1183","chloride voltage-gated channel 4",-0.064620469744054,7.62254509332334,-0.204400491264269,0.84623674674089,0.998731898454452,-4.63022743622474
"221441_at","221441_at","NM_005315","GSC2","2928","goosecoid homeobox 2",0.128310657742123,3.26375539427717,0.204356783963747,0.846269081720916,0.998731898454452,-4.63022818830076
"201609_x_at","201609_x_at","AL578502","ICMT","23463","isoprenylcysteine carboxyl methyltransferase",-0.0773398277369637,8.29711142631716,-0.204290493569452,0.846318124496366,0.998731898454452,-4.63022932866943
"220316_at","220316_at","NM_022123","NPAS3","64067","neuronal PAS domain protein 3",-0.139048518392917,5.51179729911624,-0.204287321131028,0.846320471540828,0.998731898454452,-4.63022938323472
"214298_x_at","214298_x_at","AL568374","SEPT6","23157",NA,0.0690720662919038,6.14666634414763,0.204171686937679,0.846406021671855,0.998731898454452,-4.63023137155948
"200694_s_at","200694_s_at","NM_020414","DDX24","57062","DEAD-box helicase 24",-0.0693481332963071,9.17418545292503,-0.204064763009239,0.846485129795942,0.998731898454452,-4.63023320914237
"207965_at","207965_at","NM_020999","NEUROG3","50674","neurogenin 3",0.122896930566388,3.5072483531362,0.203971004417418,0.846554499184777,0.998731898454452,-4.63023481970081
"210841_s_at","210841_s_at","AF280546","NRP2","8828","neuropilin 2",-0.141835779785389,6.17568915343277,-0.203870456042838,0.846628893905423,0.998731898454452,-4.63023654609635
"204306_s_at","204306_s_at","NM_004357","CD151","977","CD151 molecule (Raph blood group)",0.20101085886226,4.45193704276203,0.203759217609062,0.846711200212745,0.998731898454452,-4.63023845507837
"89977_at","89977_at","AI733019","ACSM5","54988","acyl-CoA synthetase medium chain family member 5",-0.0743437691782436,7.29094822430276,-0.203564040851544,0.846855618612606,0.998731898454452,-4.63024180210406
"219700_at","219700_at","NM_020405","PLXDC1","57125","plexin domain containing 1",0.0699983386787348,6.23762385796638,0.203560185012294,0.846858471757668,0.998731898454452,-4.63024186819539
"204141_at","204141_at","NM_001069","TUBB2A","7280","tubulin beta 2A class IIa",0.0938346828255252,7.68307001222613,0.203436186135546,0.846950226691786,0.998731898454452,-4.63024399296223
"212445_s_at","212445_s_at","AI357376","NEDD4L","23327","NEDD4 like E3 ubiquitin protein ligase",0.0594832825920371,7.21212968505595,0.203300713479551,0.847050474988335,0.998731898454452,-4.63024631290429
"208182_x_at","208182_x_at","NM_002172","IFNA14","3448","interferon alpha 14",0.0680445549061979,5.99044420561796,0.203294157456392,0.847055326457998,0.998731898454452,-4.63024642513693
"210724_at","210724_at","AF239764","EMR3","84658",NA,0.0712584144070272,3.98365099793267,0.203256259760796,0.847083370976374,0.998731898454452,-4.63024707383939
"219331_s_at","219331_s_at","NM_018203","KLHDC8A","55220","kelch domain containing 8A",-0.0820895840733042,5.36448134370503,-0.20324878610233,0.847088901558179,0.998731898454452,-4.63024720175369
"210634_at","210634_at","BC005253","KLHL20","27252","kelch like family member 20",-0.172902002249968,3.68321847643462,-0.203240236231396,0.847095228560239,0.998731898454452,-4.63024734808215
