"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205213_at","205213_at","ACAP1","9744","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",1.22956418419393,8.33304110876973,0.15509061625652,0.886585949856766,0.982617831188767,-4.59514573356658
"222102_at","222102_at","GSTA3","2940","glutathione S-transferase alpha 3",1.45447018367513,13.7609554262085,0.155066497834913,0.886603400331136,0.982617831188767,-4.59514573382892
"214825_at","214825_at","FAM155A","728215","family with sequence similarity 155 member A",4.30052745186359,55.9661905956421,0.155054211502534,0.88661228993146,0.982617831188767,-4.59514573396254
"209860_s_at","209860_s_at","ANXA7","310","annexin A7",-18.6695048938802,545.292902582357,-0.154974321251058,0.886670093928108,0.982617831188767,-4.59514573483116
"221794_at","221794_at","DOCK6","57572","dedicator of cytokinesis 6",3.08240015755207,98.9989205174154,0.154955223965622,0.886683911766969,0.982617831188767,-4.59514573503873
"202353_s_at","202353_s_at","PSMD12","5718","proteasome 26S subunit, non-ATPase 12",10.3007811588541,380.989288284505,0.154717085520133,0.886856221353055,0.982617831188767,-4.59514573762504
"205828_at","205828_at","MMP3","4314","matrix metallopeptidase 3",4.82879551161701,46.2769952213237,0.154710219693375,0.886861189376721,0.982617831188767,-4.59514573769955
"210013_at","210013_at","HPX","3263","hemopexin",-6.54476747314453,65.6573546260579,-0.154656060443185,0.886900378556059,0.982617831188767,-4.59514573828719
"210131_x_at","210131_x_at","SDHC","6391","succinate dehydrogenase complex subunit C",-13.7792560716145,572.380981501953,-0.15462635235238,0.886921875265844,0.982617831188767,-4.59514573860944
"201087_at","201087_at","PXN","5829","paxillin",7.70857745638028,247.508682242187,0.154508380037028,0.887007241064887,0.982617831188767,-4.59514573988853
"219358_s_at","219358_s_at","ADAP2","55803","ArfGAP with dual PH domains 2",3.17491280965166,84.6390921470133,0.154457998927646,0.88704369790333,0.982617831188767,-4.59514574043449
"208456_s_at","208456_s_at","RRAS2","22800","RAS related 2",2.43308714408366,39.6578175792033,0.154439562781874,0.887057038782886,0.982617831188767,-4.59514574063423
"201458_s_at","201458_s_at","BUB3","9184","BUB3 mitotic checkpoint protein",5.20000643583171,87.7306794874471,0.154405697254699,0.887081544899166,0.982617831188767,-4.59514574100108
"218831_s_at","218831_s_at","FCGRT","2217","Fc fragment of IgG receptor and transporter",2.72895608744304,44.2354961355591,0.154233539751375,0.887206125877602,0.982617831188767,-4.59514574286476
"218620_s_at","218620_s_at","HEMK1","51409","HemK methyltransferase family member 1",1.29623109472656,13.4679496207479,0.154196403047195,0.887233000255039,0.982617831188767,-4.59514574326652
"201429_s_at","201429_s_at","RPL37A","6168","ribosomal protein L37a",-653.218749958331,15121.3815104375,-0.154172364469801,0.887250396139941,0.982617831188767,-4.59514574352652
"220026_at","220026_at","CLCA4","22802","chloride channel accessory 4",-1.52608110890707,15.2250210325623,-0.154141295435629,0.887272879848933,0.982617831188767,-4.59514574386252
"206547_s_at","206547_s_at","PPEF1","5475","protein phosphatase with EF-hand domain 1",-3.23525066408285,26.0602848369242,-0.154120508347378,0.887287922907907,0.982617831188767,-4.59514574408728
"205750_at","205750_at","BPHL","670","biphenyl hydrolase like",-3.88237827461749,64.4237724868368,-0.154085288682274,0.887313410581635,0.982617831188767,-4.59514574446803
"201994_at","201994_at","MORF4L2","9643","mortality factor 4 like 2",39.2006836770838,2969.40584314063,0.154072654302614,0.887322553840543,0.982617831188767,-4.5951457446046
"214716_at","214716_at","BMP2K","55589","BMP2 inducible kinase",-1.6136092779948,36.1923319678548,-0.15381772497583,0.887507046344858,0.982767194431963,-4.59514574735783
"211298_s_at","211298_s_at","ALB","213","albumin",1.90324963492838,17.9942960210775,0.153681056414938,0.887605957403654,0.982776172489836,-4.59514574883204
"221940_at","221940_at","RPUSD2","27079","RNA pseudouridine synthase domain containing 2",-2.60221731274413,38.2722339848226,-0.153669412765731,0.887614384382228,0.982776172489836,-4.59514574895757
"201989_s_at","201989_s_at","CREBL2","1389","cAMP responsive element binding protein like 2",-8.62383786572269,252.19139985376,-0.153572493203791,0.887684529752103,0.982782228341531,-4.59514575000217
"207841_at","207841_at","SPIN2A","54466","spindlin family member 2A",-2.30994036311848,53.3065535102539,-0.153414917920721,0.887798577545205,0.982782228341531,-4.59514575169915
"206524_at","206524_at","T","6862",NA,1.67456172610474,20.9691616232452,0.153353070517767,0.887843341652419,0.982782228341531,-4.59514575236474
"214539_at","214539_at","SERPINB10","5273","serpin family B member 10",-1.5378875069987,76.4824575119629,-0.15329437479351,0.887885825147077,0.982782228341531,-4.59514575299618
"208242_at","208242_at","RAX","30062","retina and anterior neural fold homeobox",1.22490831709798,11.792385799174,0.153214013983011,0.887943990477349,0.982782228341531,-4.5951457538603
"204372_s_at","204372_s_at","KHSRP","8570","KH-type splicing regulatory protein",-10.5917382187501,183.658405386068,-0.152941694730527,0.888141102787972,0.982782228341531,-4.59514575678529
"47608_at","47608_at","TJAP1","93643","tight junction associated protein 1",4.82498167643223,247.397120151367,0.152878239024653,0.888187035367733,0.982782228341531,-4.59514575746615
"210835_s_at","210835_s_at","CTBP2","1488","C-terminal binding protein 2",14.2244160820312,345.228927604818,0.152684912724783,0.888326978750887,0.982782228341531,-4.59514575953878
"207005_s_at","207005_s_at","BCL2","596","BCL2 apoptosis regulator",1.36992498527018,14.5902797991536,0.152674383887415,0.888334600432287,0.982782228341531,-4.59514575965159
"216023_at","216023_at","KDM4B","23030","lysine demethylase 4B",1.22744761352539,11.3803720993042,0.152421948856004,0.888517339549092,0.982782228341531,-4.59514576235391
"200638_s_at","200638_s_at","YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",2.6030132019043,54.4782936594645,0.152402770230481,0.88853122344261,0.982782228341531,-4.59514576255904
"206472_s_at","206472_s_at","TLE3","7090","TLE family member 3, transcriptional corepressor",2.38804990673828,28.7544624737142,0.152269752809398,0.888627519604782,0.982782228341531,-4.59514576398108
"200642_at","200642_at","SOD1","6647","superoxide dismutase 1",-58.862386098958,2074.95804848698,-0.152208099450263,0.888672153595057,0.982782228341531,-4.59514576463979
"203616_at","203616_at","POLB","5423","DNA polymerase beta",25.6645507395833,883.607828755208,0.152157214710296,0.888708992053673,0.982782228341531,-4.59514576518324
"215101_s_at","215101_s_at","CXCL5","6374","C-X-C motif chemokine ligand 5",1.28185770251465,10.2369071112976,0.152154533193275,0.888710933372158,0.982782228341531,-4.59514576521188
"207533_at","207533_at","CCL1","6346","C-C motif chemokine ligand 1",1.37050214490763,9.9954299881134,0.152128197208376,0.888729999700364,0.982782228341531,-4.59514576549308
"211092_s_at","211092_s_at","NF2","4771","neurofibromin 2",-2.73704721065268,29.4557828827108,-0.152088439049473,0.888758783402595,0.982782228341531,-4.5951457659175
"202621_at","202621_at","IRF3","3661","interferon regulatory factor 3",-4.45518631925458,76.181356374471,-0.152008030800408,0.888816997241833,0.982782228341531,-4.59514576677554
"206499_s_at","206499_s_at","RCC1","1104","regulator of chromosome condensation 1",-2.78407800309246,89.1101735228678,-0.151737481999849,0.889012875650439,0.982782228341531,-4.59514576965934
"221388_at","221388_at","OR1A1","8383","olfactory receptor family 1 subfamily A member 1",3.80082574633789,45.2609933175049,0.151589397764785,0.88912009373179,0.982782228341531,-4.59514577123567
"202708_s_at","202708_s_at","HIST2H2BE","8349",NA,21.9378458385418,459.420308417318,0.151581825820872,0.889125576165299,0.982782228341531,-4.59514577131623
"217419_x_at","217419_x_at","AGRN","375790","agrin",4.24024057470704,108.736415148193,0.15156881043929,0.889134999915951,0.982782228341531,-4.5951457714547
"209509_s_at","209509_s_at","DPAGT1","1798","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1",2.21562452652996,89.9202614006348,0.151539284860769,0.889156377919713,0.982782228341531,-4.59514577176877
"206915_at","206915_at","NKX2-2","4821","NK2 homeobox 2",1.6422894941101,10.5569402449493,0.151523358469535,0.889167909480477,0.982782228341531,-4.59514577193817
"212626_x_at","212626_x_at","HNRNPC","3183","heterogeneous nuclear ribonucleoprotein C",9.43626419238277,264.656934179525,0.151508927881844,0.889178358031103,0.982782228341531,-4.59514577209163
"221752_at","221752_at","SSH1","54434","slingshot protein phosphatase 1",2.11277250195309,200.267094869141,0.151506721807069,0.889179955354989,0.982782228341531,-4.59514577211509
"204262_s_at","204262_s_at","PSEN2","5664","presenilin 2",1.23776749731442,57.1343777773844,0.151405740615046,0.889253072249916,0.982782228341531,-4.5951457731886
"219196_at","219196_at","SCG3","29106","secretogranin III",1.20229519356537,6.76397028043493,0.151381091576524,0.889270919967906,0.982782228341531,-4.59514577345053
"47553_at","47553_at","DFNB31","25861",NA,-1.23503713187154,5.32682563674164,-0.151361597654695,0.889285035064396,0.982782228341531,-4.59514577365765
"202852_s_at","202852_s_at","AAGAB","79719","alpha and gamma adaptin binding protein",-1.30794702864583,28.5033713037923,-0.151361397923638,0.889285179685305,0.982782228341531,-4.59514577365977
"202297_s_at","202297_s_at","RER1","11079","retention in endoplasmic reticulum sorting receptor 1",-1.96598315332037,196.815933187337,-0.151305418737667,0.889325713222875,0.982782228341531,-4.5951457742544
"203775_at","203775_at","SLC25A13","10165","solute carrier family 25 member 13",2.91513305566409,65.8467978917643,0.151304925051821,0.889326070694077,0.982782228341531,-4.59514577425965
"201497_x_at","201497_x_at","MYH11","4629","myosin heavy chain 11",15.5729549458008,230.598267939209,0.151298126994946,0.88933099307813,0.982782228341531,-4.59514577433184
"216840_s_at","216840_s_at","LAMA2","3908","laminin subunit alpha 2",3.88458493245443,138.156708970133,0.151042961894123,0.889515759630668,0.982782228341531,-4.59514577703947
"206594_at","206594_at","PASK","23178","PAS domain containing serine/threonine kinase",-2.3865183319397,26.4617089368032,-0.151010571448274,0.889539214417435,0.982782228341531,-4.59514577738286
"215931_s_at","215931_s_at","ARFGEF2","10564","ADP ribosylation factor guanine nucleotide exchange factor 2",1.20107909373983,6.45829949941508,0.150969649651705,0.889568847200063,0.982782228341531,-4.59514577781659
"207736_s_at","207736_s_at","TNP2","7142","transition protein 2",-1.29306015220642,5.54942615406036,-0.150917228716174,0.889606807231066,0.982782228341531,-4.59514577837203
"200614_at","200614_at","CLTC","1213","clathrin heavy chain",14.7755533802081,849.810729977865,0.150891608651075,0.889625359857655,0.982782228341531,-4.59514577864343
"47083_at","47083_at","C7orf26","79034","chromosome 7 open reading frame 26",2.84537267252597,193.931348242188,0.150842077585389,0.889661227770361,0.982782228341531,-4.595145779168
"214190_x_at","214190_x_at","GGA2","23062","golgi associated, gamma adaptin ear containing, ARF binding protein 2",1.41088695464071,12.1255200065053,0.150818172854576,0.889678538503914,0.982782228341531,-4.5951457794211
"218964_at","218964_at","ARID3B","10620","AT-rich interaction domain 3B",1.20747569128418,16.9691820289917,0.15078991235647,0.889699003595216,0.982782228341531,-4.59514577972028
"213920_at","213920_at","CUX2","23316","cut like homeobox 2",2.37924929268392,24.9269375990194,0.150684845774611,0.889775089507485,0.982782228341531,-4.59514578083207
"211403_x_at","211403_x_at","VCX2","51480","variable charge X-linked 2",-3.44114482442221,53.1324949858602,-0.150584276263556,0.889847920275354,0.982782228341531,-4.59514578189557
"209914_s_at","209914_s_at","NRXN1","9378","neurexin 1",-1.31815787504069,21.6603892428182,-0.150540878769894,0.889879348469488,0.982782228341531,-4.59514578235428
"211841_s_at","211841_s_at","TNFRSF25","8718","TNF receptor superfamily member 25",1.27026633505249,7.43001657766215,0.150470399941188,0.889930389376237,0.982782228341531,-4.59514578309896
"216030_s_at","216030_s_at","SEMG2","6407","semenogelin 2",-1.19314566325378,7.04162840509796,-0.150447267645076,0.889947141986809,0.982782228341531,-4.5951457833433
"219523_s_at","219523_s_at","TENM3","55714","teneurin transmembrane protein 3",-3.00110155112712,42.9057109864197,-0.150440865399797,0.8899517785623,0.982782228341531,-4.59514578341092
"221775_x_at","221775_x_at","RPL22","6146","ribosomal protein L22",78.1643881770815,5794.49511726562,0.150363755425422,0.890007622906357,0.982789106618861,-4.59514578422512
"213799_s_at","213799_s_at","PTPRA","5786","protein tyrosine phosphatase receptor type A",1.49169350823975,18.7728958187561,0.150038412057664,0.890243251487652,0.982920710962353,-4.59514578765596
"211750_x_at","211750_x_at","TUBA1C","84790","tubulin alpha 1c",-29.8078611744791,1287.75305183464,-0.149963145126425,0.890297765418303,0.982920710962353,-4.59514578844864
"49329_at","49329_at","KLHL22","84861","kelch like family member 22",4.84145614680992,191.014930750814,0.14994843634516,0.89030841871088,0.982920710962353,-4.5951457886035
"213992_at","213992_at","COL4A6","1288","collagen type IV alpha 6 chain",4.80047412923174,81.3564875732422,0.149925138983894,0.890325292613415,0.982920710962353,-4.59514578884876
"215084_s_at","215084_s_at","LRRC42","115353","leucine rich repeat containing 42",-2.70381370104979,52.8612870429077,-0.149231051495397,0.890828044689087,0.983314745193932,-4.59514579613864
"201315_x_at","201315_x_at","IFITM2","10581","interferon induced transmembrane protein 2",-36.8612238396811,388.935189573486,-0.149215316253916,0.890839443080017,0.983314745193932,-4.59514579630353
"214138_at","214138_at","ZNF79","7633","zinc finger protein 79",1.5339201925456,58.8198852061361,0.149201504172514,0.890849448389612,0.983314745193932,-4.59514579644824
"214040_s_at","214040_s_at","GSN","2934","gelsolin",-3.06072467345175,21.7640792043101,-0.149158256992947,0.89088077631514,0.983314745193932,-4.59514579690129
"201980_s_at","201980_s_at","RSU1","6251","Ras suppressor protein 1",-1.66722360693362,113.690616610433,-0.149005793987431,0.890991221480609,0.983381852960824,-4.59514579849743
"218384_at","218384_at","CARHSP1","23589","calcium regulated heat stable protein 1",3.29036461865233,59.7295704064534,0.148926908675817,0.891048367802732,0.983390130902413,-4.59514579932266
"AFFX-HUMGAPDH/M33197_3_at","AFFX-HUMGAPDH/M33197_3_at","GAPDH","2597","glyceraldehyde-3-phosphate dehydrogenase",-368.982422020834,12652.4235025313,-0.148795618927297,0.891143479065606,0.983436557361437,-4.59514580069516
"32402_s_at","32402_s_at","SYMPK","8189","symplekin",1.22804181941732,9.93440938576253,0.148731773972609,0.891189731655785,0.983436557361437,-4.59514580136217
"205350_at","205350_at","CRABP1","1381","cellular retinoic acid binding protein 1",1.71090692310587,20.4905517599436,0.148570687274099,0.891306433781422,0.983457244471143,-4.59514580304386
"206568_at","206568_at","TNP1","7141","transition protein 1",1.82770162223308,27.5745220452474,0.148568832814275,0.891307777299372,0.983457244471143,-4.5951458030632
"214154_s_at","214154_s_at","PKP2","5318","plakophilin 2",-1.23984288785807,16.5217710355225,-0.148431048788925,0.891407600357736,0.983466634921627,-4.5951458045002
"202952_s_at","202952_s_at","ADAM12","8038","ADAM metallopeptidase domain 12",-1.19422074892171,6.95890416335042,-0.148268429464532,0.891525419801166,0.983466634921627,-4.59514580619455
"218396_at","218396_at","VPS13C","54832","vacuolar protein sorting 13 homolog C",-10.8647410634765,458.889579744954,-0.14824727989083,0.891540743170311,0.983466634921627,-4.59514580641477
"217150_s_at","217150_s_at","NF2","4771","neurofibromin 2",-4.26161501627607,82.4430450309245,-0.148186997184514,0.891584419773553,0.983466634921627,-4.59514580704232
"200778_s_at","200778_s_at","SEPT2","4735",NA,10.1649881751302,477.991978950846,0.14818234768338,0.891587788496056,0.983466634921627,-4.59514580709071
"214026_s_at","214026_s_at","SPRED2","200734","sprouty related EVH1 domain containing 2",1.17371414453125,4.92806028500366,0.148068364394584,0.891670374245322,0.983466634921627,-4.59514580827657
"201928_at","201928_at","PKP4","8502","plakophilin 4",3.31484722493491,102.323136604818,0.148021489945216,0.89170433731638,0.983466634921627,-4.59514580876399
"219634_at","219634_at","CHST11","50515","carbohydrate sulfotransferase 11",-2.70907924332683,29.2861085844116,-0.147959370933188,0.891749346377132,0.983466634921627,-4.59514580940969
"210319_x_at","210319_x_at","MSX2","4488","msh homeobox 2",1.4191811089681,31.2468741339925,0.147885804346668,0.89180265062064,0.983466634921627,-4.59514581017404
"220312_at","220312_at","FAM83E","54854","family with sequence similarity 83 member E",-1.20843372950236,6.76295648907979,-0.147809893429209,0.891857654303743,0.983466634921627,-4.59514581096237
"209853_s_at","209853_s_at","PSME3","10197","proteasome activator subunit 3",1.50884000846349,179.71961470638,0.147803292087807,0.891862437555391,0.983466634921627,-4.5951458110309
"207547_s_at","207547_s_at","FAM107A","11170","family with sequence similarity 107 member A",-8.07434581103516,143.051567125407,-0.147689382104879,0.891944976315356,0.983502899735837,-4.59514581221306
"221485_at","221485_at","B4GALT5","9334","beta-1,4-galactosyltransferase 5",1.4370217695313,244.959894755208,0.147533439884539,0.89205797446135,0.983572744677452,-4.59514581382998
"204026_s_at","204026_s_at","ZWINT","11130","ZW10 interacting kinetochore protein",2.7266489760742,105.021265670492,0.14740135609445,0.892153687110804,0.983623524117267,-4.59514581519822
"201182_s_at","201182_s_at","CHD4","1108","chromodomain helicase DNA binding protein 4",-5.23943575390624,113.34691623763,-0.147313566035133,0.892217304299402,0.983638913762039,-4.59514581610698
"219532_at","219532_at","ELOVL4","6785","ELOVL fatty acid elongase 4",1.16887888861593,4.50681059337107,0.147134235306284,0.892347259944506,0.983656073168253,-4.59514581796167
"204669_s_at","204669_s_at","RNF24","11237","ring finger protein 24",1.30783594959513,9.51069564279683,0.1471129639831,0.892362674940875,0.983656073168253,-4.59514581818152
"209124_at","209124_at","MYD88","4615","MYD88 innate immune signal transduction adaptor",5.87963878841146,201.624287981445,0.147086507711722,0.892381847477459,0.983656073168253,-4.59514581845491
"218167_at","218167_at","AMZ2","51321","archaelysin family metallopeptidase 2",17.9657389791666,583.544952416016,0.14701074529458,0.892436752121542,0.983661854433449,-4.59514581923756
"201750_s_at","201750_s_at","ECE1","1889","endothelin converting enzyme 1",3.10247787247721,40.6556472003988,0.146640694949663,0.892704937374987,0.983902704180043,-4.59514582305468
"209789_at","209789_at","CORO2B","10391","coronin 2B",3.66380299845376,68.8619651283773,0.146476684016545,0.892823806590575,0.983972717193156,-4.59514582474348
"209832_s_at","209832_s_at","CDT1","81620","chromatin licensing and DNA replication factor 1",-3.19816463289389,36.3871027574056,-0.146415968544542,0.892867811936075,0.983972717193156,-4.5951458253682
"219492_at","219492_at","CHIC2","26511","cysteine rich hydrophobic domain 2",2.30549739152019,70.8236280597738,0.146305354729596,0.892947983921518,0.984006323533654,-4.59514582650568
"205806_at","205806_at","ROM1","6094","retinal outer segment membrane protein 1",1.2983918008016,14.392880986969,0.146102002165669,0.89309537667062,0.984093567344896,-4.59514582859466
"207377_at","207377_at","PPP1R2P9","80316",NA,1.20271145437622,11.1439698692881,0.14605903918228,0.893126517576696,0.984093567344896,-4.59514582903564
"221064_s_at","221064_s_at","UNKL","64718","unk like zinc finger",-4.14381793041994,100.014357870321,-0.145794523945341,0.893318252139588,0.984224187772723,-4.59514583174792
"204543_at","204543_at","RAPGEF1","2889","Rap guanine nucleotide exchange factor 1",-4.31489221942139,37.8730845019633,-0.145758396153204,0.893344440224444,0.984224187772723,-4.59514583211799
"207525_s_at","207525_s_at","GIPC1","10755","GIPC PDZ domain containing family member 1",-6.00652066406255,177.686655642904,-0.14559298095496,0.893464347674765,0.984270068210613,-4.59514583381128
"209658_at","209658_at","CDC16","8881","cell division cycle 16",-6.53905229817713,370.593266819661,-0.145563849243307,0.89348546529155,0.984270068210613,-4.5951458341093
"203651_at","203651_at","ZFYVE16","9765","zinc finger FYVE-type containing 16",-3.3583731246745,127.337918540202,-0.14535928131591,0.893633760193268,0.984364106701317,-4.59514583620039
"203910_at","203910_at","ARHGAP29","9411","Rho GTPase activating protein 29",5.53913877311192,364.363400766764,0.145308986539409,0.893670220658813,0.984364106701317,-4.59514583671406
"203727_at","203727_at","SKIV2L","6499","Ski2 like RNA helicase",-6.05871449731447,141.432526296265,-0.145069740201136,0.893843663633765,0.98446348470462,-4.59514583915519
"211774_s_at","211774_s_at","MMACHC","25974","metabolism of cobalamin associated C",-3.1363399832357,125.462693452393,-0.144970096222971,0.893915903445857,0.98446348470462,-4.59514584017074
"214499_s_at","214499_s_at","BCLAF1","9774","BCL2 associated transcription factor 1",5.45104804870603,100.186286048279,0.144891425521622,0.893972939044228,0.98446348470462,-4.59514584097206
"205561_at","205561_at","KCTD17","79734","potassium channel tetramerization domain containing 17",-1.24971110573324,15.4970148059184,-0.14486869859196,0.89398941603777,0.98446348470462,-4.59514584120347
"212577_at","212577_at","SMCHD1","23347","structural maintenance of chromosomes flexible hinge domain containing 1",-2.45483474808756,60.0656963344523,-0.144800441205216,0.894038902983324,0.98446348470462,-4.59514584189827
"209940_at","209940_at","PARP3","10039","poly(ADP-ribose) polymerase family member 3",5.10610152587891,60.5730359619141,0.144536737195763,0.894230095784117,0.98446348470462,-4.59514584457956
"218092_s_at","218092_s_at","AGFG1","3267","ArfGAP with FG repeats 1",-1.29681913460288,112.017056741292,-0.144474876086846,0.894274948220117,0.98446348470462,-4.59514584520787
"211605_s_at","211605_s_at","RARA","5914","retinoic acid receptor alpha",-1.16326630234782,12.8385656072693,-0.144326674613651,0.894382403949637,0.98446348470462,-4.59514584671204
"208541_x_at","208541_x_at","TFAM","7019","transcription factor A, mitochondrial",1.25817480688476,61.056839580363,0.144129799609791,0.894525155867029,0.98446348470462,-4.5951458487079
"222294_s_at","222294_s_at","RAB27A","5873","RAB27A, member RAS oncogene family",-2.46046172816975,30.663059337738,-0.144097910104107,0.8945482791045,0.98446348470462,-4.59514584903094
"202660_at","202660_at","ITPR2","3709","inositol 1,4,5-trisphosphate receptor type 2",-1.31054171333821,27.0356070577596,-0.143864908667731,0.894717233858954,0.98446348470462,-4.59514585138911
"212071_s_at","212071_s_at","SPTBN1","6711","spectrin beta, non-erythrocytic 1",-12.4771016236979,361.609695444661,-0.143856533227998,0.894723307224543,0.98446348470462,-4.5951458514738
"210663_s_at","210663_s_at","KYNU","8942","kynureninase",3.5835199776001,32.2736500314229,0.143753127601676,0.894798291568732,0.98446348470462,-4.59514585251911
"216244_at","216244_at","IL1RN","3557","interleukin 1 receptor antagonist",1.13714762062581,3.50562749073283,0.14368678227515,0.894846402501746,0.98446348470462,-4.59514585318939
"202505_at","202505_at","SNRPB2","6629","small nuclear ribonucleoprotein polypeptide B2",14.2577109114583,562.227549303385,0.143662185211869,0.894864239446146,0.98446348470462,-4.59514585343782
"218608_at","218608_at","ATP13A2","23400","ATPase cation transporting 13A2",1.14449469011434,7.48228533944194,0.143653948345964,0.894870212556685,0.98446348470462,-4.595145853521
"205908_s_at","205908_s_at","OMD","4958","osteomodulin",1.24737614666748,16.5582091126607,0.143523931476317,0.894964497852804,0.98446348470462,-4.59514585483339
"210171_s_at","210171_s_at","CREM","1390","cAMP responsive element modulator",1.13722826555379,3.31811599689229,0.143449686073023,0.895018339986633,0.98446348470462,-4.59514585558231
"211248_s_at","211248_s_at","CHRD","8646","chordin",-1.84462102221678,62.3168392183024,-0.143447607641161,0.895019847258635,0.98446348470462,-4.59514585560327
"200657_at","200657_at","SLC25A5","292","solute carrier family 25 member 5",12.2696839192708,364.314936360677,0.143432408427243,0.895030869697034,0.98446348470462,-4.59514585575653
"201043_s_at","201043_s_at","ANP32A","8125","acidic nuclear phosphoprotein 32 family member A",1.18056964568074,8.1311384821523,0.143421292077592,0.895038931270879,0.98446348470462,-4.59514585586862
"211174_s_at","211174_s_at","CCKAR","886","cholecystokinin A receptor",4.76277031457519,53.136998484314,0.143367348774852,0.895078051181445,0.98446348470462,-4.5951458564124
"205029_s_at","205029_s_at","FABP7","2173","fatty acid binding protein 7",-1.24208678266652,5.18445048003769,-0.14334179580416,0.895096582443331,0.98446348470462,-4.59514585666992
"206620_at","206620_at","GRAP","10750","GRB2 related adaptor protein",4.48893406652832,36.0112968418172,0.143298313683236,0.895128116305196,0.98446348470462,-4.59514585710803
"209205_s_at","209205_s_at","LMO4","8543","LIM domain only 4",-5.31781502181002,192.331998250814,-0.143259448384091,0.895156302201415,0.98446348470462,-4.59514585749952
"206864_s_at","206864_s_at","HRK","8739","harakiri, BCL2 interacting protein",-1.91265669290161,17.786391144872,-0.143237641662913,0.89517211696497,0.98446348470462,-4.59514585771913
"205721_at","205721_at","GFRA2","2675","GDNF family receptor alpha 2",-1.1454937233785,15.0969617081553,-0.14319568940067,0.895202541947857,0.98446348470462,-4.59514585814152
"210480_s_at","210480_s_at","MYO6","4646","myosin VI",1.1637633698527,6.50161743448893,0.143149927512528,0.895235730056555,0.98446348470462,-4.59514585860214
"219374_s_at","219374_s_at","ALG9","79796","ALG9 alpha-1,2-mannosyltransferase",-3.58497942724611,64.5486815510254,-0.143125289677914,0.895253598388073,0.98446348470462,-4.59514585885008
"211267_at","211267_at","HESX1","8820","HESX homeobox 1",1.21566753755696,10.3552102107341,0.143091872935875,0.895277833663554,0.98446348470462,-4.59514585918629
"204719_at","204719_at","ABCA8","10351","ATP binding cassette subfamily A member 8",9.38407402473959,417.90166225651,0.142982474298117,0.895357175389318,0.98446348470462,-4.59514586028643
"202287_s_at","202287_s_at","TACSTD2","4070","tumor associated calcium signal transducer 2",-2.41879623717247,26.4246263425242,-0.14297318409007,0.895363913219301,0.98446348470462,-4.59514586037982
"220629_at","220629_at","KCNQ1DN","55539","KCNQ1 downstream neighbor",1.24454537723795,12.5882204755859,0.142763156191851,0.895516241522708,0.98446348470462,-4.59514586248948
"214221_at","214221_at","ALMS1","7840","ALMS1 centrosome and basal body associated protein",4.50148011555993,121.455571499023,0.142749956366348,0.895525815248289,0.98446348470462,-4.59514586262197
"221286_s_at","221286_s_at","MZB1","51237","marginal zone B and B1 cell specific protein",1.23169136930339,18.0309025490723,0.142700480156998,0.895561700151174,0.98446348470462,-4.59514586311846
"209147_s_at","209147_s_at","PPAP2A","8611",NA,-9.57530201074229,296.677681025879,-0.142637890464112,0.895607096693406,0.98446348470462,-4.5951458637463
"201194_at","201194_at","SEPW1","6415",NA,-24.0775145182297,2395.38580328776,-0.142595956775756,0.895637511657204,0.98446348470462,-4.5951458641668
"204830_x_at","204830_x_at","PSG5","5673","pregnancy specific beta-1-glycoprotein 5",4.22607559057618,73.3324019615478,0.142516861733383,0.895694880813757,0.98446348470462,-4.5951458649596
"217498_at","217498_at","GDF11","10220","growth differentiation factor 11",-4.0249309666748,44.7726348177694,-0.142511521654296,0.895698754106758,0.98446348470462,-4.59514586501311
"221358_at","221358_at","NPBWR2","2832","neuropeptides B and W receptor 2",1.13850314985148,5.83850784883118,0.142269603667267,0.895874227367808,0.984545183175862,-4.5951458674352
"211238_at","211238_at","ADAM7","8756","ADAM metallopeptidase domain 7",1.27040331653849,10.2338413054352,0.142226205959771,0.895905706391251,0.984545183175862,-4.59514586786927
"213165_at","213165_at","CEP350","9857","centrosomal protein 350",-8.74784349348982,614.450500453776,-0.142181878458037,0.895937860117158,0.984545183175862,-4.59514586831251
"214590_s_at","214590_s_at","UBE2D1","7321","ubiquitin conjugating enzyme E2 D1",-8.0192819280599,120.881530809245,-0.142134945741314,0.895971903873591,0.984545183175862,-4.59514586878166
"218455_at","218455_at","NFS1","9054","NFS1 cysteine desulfurase",5.54078659960936,274.057166981445,0.141981038392147,0.896083546319808,0.984613240445041,-4.59514587031908
"212638_s_at","212638_s_at","WWP1","11059","WW domain containing E3 ubiquitin protein ligase 1",-39.2056682539062,1419.68427524805,-0.141679818351642,0.896302056875174,0.984727254249284,-4.59514587332336
"206695_x_at","206695_x_at","ZNF43","7594","zinc finger protein 43",-2.31807139343262,57.9259862759399,-0.141673999130951,0.896306278366509,0.984727254249284,-4.59514587338133
"204024_at","204024_at","OSGIN2","734","oxidative stress induced growth inhibitor family member 2",-2.02163308032227,83.7139276208089,-0.141482190167091,0.896445426703506,0.984727254249284,-4.59514587529106
