"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_41393566-S","GI_41393566-S","NM_020525","50616","IL22","interleukin 22",0.0363954774140378,6.15186310213731,0.639668603195419,0.531566281736825,0.716013974353873,-6.22646193726033
"GI_21389528-S","GI_21389528-S","NM_144651","137902","PXDNL","peroxidasin like",-0.0419971011863041,7.0031787349482,-0.63952871826565,0.531654910936715,0.716085656034857,-6.22655227829257
"GI_13569912-S","GI_13569912-S","NM_030941","81691","REXO5","RNA exonuclease 5",-0.0340531785155251,6.26849795837315,-0.639401186426345,0.531735720547586,0.716146796669291,-6.22663462507801
"GI_37545993-S","GI_37545993-S","XM_170754",NA,NA,NA,-0.0434924076580865,6.26561737478965,-0.639209008858625,0.531857505349546,0.716218200216578,-6.22675868393223
"GI_11968052-S","GI_11968052-S","NM_022494","64429","ZDHHC6","zinc finger DHHC-type palmitoyltransferase 6",-0.0437092274134621,8.21880086567471,-0.639128823277864,0.531908324320721,0.716218200216578,-6.226810436705
"GI_13702710-S","GI_13702710-S","NM_031246","5670","PSG2","pregnancy specific beta-1-glycoprotein 2",-0.035595166115745,6.26411925035611,-0.639104365578313,0.531923825339741,0.716218200216578,-6.22682622078372
"GI_22749516-S","GI_22749516-S","NM_152772","255394","TCP11L2","t-complex 11 like 2",0.0325380396895252,6.61641563498802,0.639093967737902,0.531930415451885,0.716218200216578,-6.22683293098504
"GI_41150622-S","GI_41150622-S","XM_371012",NA,NA,NA,-0.0420228052978864,6.30816385808522,-0.638804784666791,0.532113716780255,0.716392560191955,-6.2270195125519
"GI_34147441-S","GI_34147441-S","NM_032762","84848","MIR503HG","MIR503 host gene",-0.0415156221079318,6.86312713768648,-0.638777887276739,0.532130767720843,0.716392560191955,-6.22703686273794
"GI_31341192-S","GI_31341192-S","NM_176823","338324","S100A7A","S100 calcium binding protein A7A",-0.0363112406105746,6.17129464155718,-0.638645014394374,0.53221500368037,0.716458264391237,-6.22712256234783
"GI_37545948-S","GI_37545948-S","XM_292260",NA,NA,NA,-0.0483220167885303,6.36459038720875,-0.638491849472574,0.53231211315467,0.716513267006344,-6.22722132882712
"GI_33589858-I","GI_33589858-I","NM_182898","9586","CREB5","cAMP responsive element binding protein 5",-0.0378136078748685,6.43065132784521,-0.638468796321057,0.532326730143727,0.716513267006344,-6.22723619241768
"GI_12707560-A","GI_12707560-A","NM_003894","8864","PER2","period circadian regulator 2",0.0346888244341255,6.45128251251931,0.638337844240727,0.532409765327483,0.716535432647968,-6.22732061451874
"GI_40254897-S","GI_40254897-S","NM_017628","54790","TET2","tet methylcytosine dioxygenase 2",-0.0357592180484705,6.42958033995932,-0.638331058437932,0.532414068321829,0.716535432647968,-6.22732498873807
"GI_24475636-S","GI_24475636-S","NM_018960","27232","GNMT","glycine N-methyltransferase",-0.036910946091707,6.51109960495662,-0.637906401364844,0.5326833891146,0.716850180439659,-6.22759864063897
"GI_23592241-A","GI_23592241-A","NM_153453","245806","VGLL2","vestigial like family member 2",-0.076212715119917,9.27700917978094,-0.637812210510381,0.532743135931649,0.716873749586729,-6.2276593144619
"GI_19882240-S","GI_19882240-S","NM_020962","57722","IGDCC4","immunoglobulin superfamily DCC subclass member 4",0.03876646767604,7.35805968292334,0.63776701269871,0.532771806972423,0.716873749586729,-6.22768842599141
"GI_27485201-S","GI_27485201-S","XM_209149",NA,NA,NA,0.04225065129702,6.42917356498411,0.637504578905728,0.532938297668294,0.717012082719297,-6.22785741872094
"GI_37537695-S","GI_37537695-S","NM_022782","10198","MPHOSPH9","M-phase phosphoprotein 9",0.0338021914953242,6.59511455367917,0.637483720940502,0.532951531414741,0.717012082719297,-6.22787084725757
"GI_17978474-S","GI_17978474-S","NM_005806","10215","OLIG2","oligodendrocyte transcription factor 2",0.0351589416481906,6.19501968476762,0.637289995545638,0.533074453018138,0.717012082719297,-6.2279955494158
"GI_31542688-S","GI_31542688-S","NM_024563","4883","NPR3","natriuretic peptide receptor 3",0.0450628881669273,6.22240032354655,0.63726018355487,0.533093370560346,0.717012082719297,-6.22801473637503
"GI_37546948-S","GI_37546948-S","XM_351443",NA,NA,NA,0.0358694210052173,6.25484956919983,0.637209801115236,0.533125342164783,0.717012082719297,-6.22804716051369
"GI_8923770-S","GI_8923770-S","NM_018553","55421","NCBP3","nuclear cap binding subunit 3",-0.0347487710410723,7.8534990945928,-0.637189959873601,0.533137933278824,0.717012082719297,-6.22805992888202
"GI_27734708-S","GI_27734708-S","NM_173614","283820","NOMO2","NODAL modulator 2",-0.0357958663071276,10.441959802192,-0.637168326992958,0.533151661542582,0.717012082719297,-6.2280738497881
"GI_31343345-S","GI_31343345-S","NM_174981","317754","POTED","POTE ankyrin domain family member D",-0.033784488549955,6.14475165327154,-0.637104211653136,0.53319235040127,0.717012082719297,-6.22811510581279
"GI_14249635-S","GI_14249635-S","NM_032883","84969","TOX2","TOX high mobility group box family member 2",0.0396663793879322,6.32390625887605,0.637102016488498,0.533193743526535,0.717012082719297,-6.22811651825631
"GI_42544197-A","GI_42544197-A","NM_147203","2267","FGL1","fibrinogen like 1",-0.0395755334488959,6.17584740583389,-0.636861968585653,0.533346098180891,0.717136027845661,-6.22827094538023
"GI_22027523-S","GI_22027523-S","NM_005272","2780","GNAT2","G protein subunit alpha transducin 2",0.0338999479933939,6.37226032546968,0.636845040595923,0.533356843023139,0.717136027845661,-6.2282818333761
"GI_7705327-S","GI_7705327-S","NM_016347","51471","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene)",-0.0324171362937644,6.22220341900788,-0.636779662906625,0.533398341869465,0.717144140355216,-6.2283238813918
"GI_34147445-S","GI_34147445-S","NM_032899","84985","FAM83A","family with sequence similarity 83 member A",0.035100643220316,6.35208314125404,0.6367223226914,0.533434740359488,0.717145394907866,-6.22836075669169
"GI_30795179-I","GI_30795179-I","NM_021260","53349","ZFYVE1","zinc finger FYVE-type containing 1",0.0339488423802585,6.17935378915849,0.636292766822353,0.533707458160928,0.717464333963045,-6.22863690243675
"GI_21493034-I","GI_21493034-I","NM_139275","8165","AKAP1","A-kinase anchoring protein 1",0.0333105737534742,6.33842711957132,0.636163867407839,0.533789309310631,0.717526665131308,-6.22871973266652
"GI_4503334-S","GI_4503334-S","NM_001362","1735","DIO3","iodothyronine deiodinase 3",0.0388621924816706,6.38878981760915,0.636104291174395,0.533827142580358,0.717529822528411,-6.22875801072772
"GI_24041013-A","GI_24041013-A","NM_153379","83999","KREMEN1","kringle containing transmembrane protein 1",0.0346377090503864,6.38219236844556,0.636041642000128,0.533866928892832,0.717535604462742,-6.22879825950182
"GI_4503554-S","GI_4503554-S","NM_001421","2000","ELF4","E74 like ETS transcription factor 4",0.0299433983878687,6.49308992118111,0.635942867084591,0.533929660746378,0.717572223179086,-6.22886170951076
"GI_28173561-S","GI_28173561-S","NM_175057","134860","TAAR9","trace amine associated receptor 9",0.0362253847149372,6.03934541187725,0.635846735420648,0.533990717796516,0.717606586333711,-6.22892345259787
"GI_41327755-S","GI_41327755-S","NM_005099","9507","ADAMTS4","ADAM metallopeptidase with thrombospondin type 1 motif 4",-0.0388076812124156,6.51847415460055,-0.635736066884141,0.534061012585208,0.717640993928225,-6.22899452140773
"GI_14149628-S","GI_14149628-S","NM_007266","11321","GPN1","GPN-loop GTPase 1",0.0429687674900876,8.65685897899357,0.635694681496728,0.534087301203,0.717640993928225,-6.22902109514438
"GI_40068503-S","GI_40068503-S","NM_002887","5917","RARS1","arginyl-tRNA synthetase 1",0.0349564244240543,9.64981168063236,0.635473771443344,0.534227638706068,0.717781865931921,-6.22916291468291
"GI_28973794-S","GI_28973794-S","NM_177437","338398","TAS2R60","taste 2 receptor member 60",-0.0384932843250976,6.2917107976783,-0.635315117126656,0.534328439618925,0.717869601855975,-6.22926473851165
"GI_37563661-S","GI_37563661-S","XM_038520",NA,NA,NA,-0.0351573084401737,6.4260646897724,-0.634951600933733,0.534559439107585,0.718132236127722,-6.2294979510702
"GI_4507996-S","GI_4507996-S","NM_003443","7709","ZBTB17","zinc finger and BTB domain containing 17",-0.0362078615462069,7.47593937461501,-0.634692670128721,0.534724012631995,0.718305604160737,-6.2296639899953
"GI_20336472-I","GI_20336472-I","NM_001707","9275","BCL7B","BAF chromatin remodeling complex subunit BCL7B",0.0379957118511314,6.96765225748399,0.634612147685897,0.53477519751375,0.718326642017108,-6.22971561177069
"GI_37594466-S","GI_37594466-S","NM_177533","256281","NUDT14","nudix hydrolase 14",-0.0591441856137696,8.64335689233067,-0.634530449745842,0.53482713238373,0.718348684419223,-6.22976798078842
"GI_42660129-S","GI_42660129-S","XM_370732",NA,NA,NA,0.0315249897869663,6.45715655379398,0.634304192313827,0.534970977390745,0.718399360391211,-6.2299129801737
"GI_44921612-S","GI_44921612-S","NM_006383","10518","CIB2","calcium and integrin binding family member 2",-0.0410146200450248,6.75332216031365,-0.634280241029642,0.534986205868071,0.718399360391211,-6.22992832672628
"GI_4757783-S","GI_4757783-S","NM_004314","417","ART1","ADP-ribosyltransferase 1",0.0355174598853827,6.59603110096061,0.634251356572621,0.535004571227452,0.718399360391211,-6.22994683342992
"GI_45238847-S","GI_45238847-S","NM_000945","5534","PPP3R1","protein phosphatase 3 regulatory subunit B, alpha",0.0543492000490655,9.11930157789402,0.634247581740242,0.535006971372892,0.718399360391211,-6.22994925196239
"GI_34147457-S","GI_34147457-S","NM_033211","90355","MACIR","macrophage immunometabolism regulator",0.0351318102245051,6.78852149717479,0.634172464157987,0.535054734500259,0.718415789264923,-6.22999737690437
"GI_7661891-S","GI_7661891-S","NM_015156","23186","RCOR1","REST corepressor 1",0.0373632079323993,6.53325284982942,0.634084127688888,0.535110905807433,0.718443504835808,-6.23005396375698
"GI_17136079-I","GI_17136079-I","NM_057174","9409","PEX16","peroxisomal biogenesis factor 16",0.0428392420541197,6.43375553472449,0.633976624512103,0.535179269223172,0.718487584846751,-6.23012281838756
"GI_24475966-S","GI_24475966-S","NM_015912","51059","FAM135B","family with sequence similarity 135 member B",0.0351426052927382,6.38932811413394,0.633868578345148,0.535247982805523,0.718532129078569,-6.23019200963365
"GI_42476329-S","GI_42476329-S","NM_003019","6441","SFTPD","surfactant protein D",-0.0375800784751634,6.43239291889645,-0.633769910429411,0.535310736411339,0.718534233569303,-6.23025518540233
"GI_32484976-S","GI_32484976-S","NM_016201","51421","AMOTL2","angiomotin like 2",-0.0326202816505292,6.23157725518593,-0.633670613519811,0.535373894170814,0.718534233569303,-6.23031875448418
"GI_41327763-S","GI_41327763-S","NM_003689","8574","AKR7A2","aldo-keto reductase family 7 member A2",-0.0396898158824914,10.6799145368041,-0.633618286378738,0.535407178485986,0.718534233569303,-6.23035225009499
"GI_33469916-A","GI_33469916-A","NM_182746","4173","MCM4","minichromosome maintenance complex component 4",-0.0422701379660175,7.28380847778776,-0.63360693132956,0.535414401371381,0.718534233569303,-6.230359518334
"GI_24431954-S","GI_24431954-S","NM_003414","10308","ZNF267","zinc finger protein 267",-0.0403452232417578,7.32649976391183,-0.633586778230434,0.535427220781477,0.718534233569303,-6.23037241780123
"GI_7656866-I","GI_7656866-I","NM_014244","9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2",-0.0359689235740479,6.41138854088086,-0.633507095517826,0.5354779087112,0.718554568455051,-6.23042341679025
"GI_24308389-S","GI_24308389-S","NM_052965","116461","TSEN15","tRNA splicing endonuclease subunit 15",-0.0444265635266028,8.910000572908,-0.63332467516239,0.535593960310335,0.718649084900213,-6.23054014759537
"GI_19743895-A","GI_19743895-A","NM_133481","10474","TADA3","transcriptional adaptor 3",-0.0453955105020301,7.36217269151018,-0.633284653067146,0.535619423299101,0.718649084900213,-6.23056575347028
"GI_41281495-S","GI_41281495-S","NM_014815","9862","MED24","mediator complex subunit 24",-0.0434660683764001,7.08860475681028,-0.632930421739832,0.535844822690431,0.71885935069444,-6.23079232139948
"GI_27886554-I","GI_27886554-I","NM_173163","4775","NFATC3","nuclear factor of activated T cells 3",-0.0372974136519737,6.82699028948278,-0.632926626864869,0.535847237674561,0.71885935069444,-6.23079474796691
"GI_42658989-S","GI_42658989-S","XM_372037",NA,NA,NA,0.0355280413274066,5.98425966926816,0.632696340408349,0.535993798724525,0.719008266154213,-6.23094197482825
"GI_40804754-S","GI_40804754-S","NM_199460","775","CACNA1C","calcium voltage-gated channel subunit alpha1 C",0.0336395257523483,6.33972235550622,0.632599651267599,0.5360553411292,0.71904312125861,-6.23100377502233
"GI_8922201-A","GI_8922201-A","NM_017979","55898","UNC45A","unc-45 myosin chaperone A",0.0438661750427594,6.33220190193933,0.632456459802456,0.536146489322845,0.71907145111801,-6.23109528134566
"GI_4826745-S","GI_4826745-S","NM_005145",NA,NA,NA,-0.0290087177145368,6.31686951632677,-0.632454742315431,0.536147582637171,0.71907145111801,-6.23109637878421
"GI_15991820-A","GI_15991820-A","NM_033635","54581","SCAND2P","SCAN domain containing 2 pseudogene",0.0397181449508386,6.40282503135109,0.632369549622015,0.536201815970859,0.719096492953093,-6.23115081159596
"GI_34222340-S","GI_34222340-S","NM_025078","80148","SLC66A2","solute carrier family 66 member 2",0.0329454678163863,9.80969958989907,0.632091295412221,0.536378972617078,0.719286372126131,-6.23132855016466
"GI_4506944-S","GI_4506944-S","NM_001041","6476","SI","sucrase-isomaltase",0.0403868259835969,6.09678944432341,0.63171720536582,0.536617196180757,0.719534644963454,-6.23156738811086
"GI_21614527-S","GI_21614527-S","NM_030662","5605","MAP2K2","mitogen-activated protein kinase kinase 2",0.0378746832780781,12.2862073827631,0.631688812770097,0.536635279199538,0.719534644963454,-6.23158550989471
"GI_33354280-I","GI_33354280-I","NM_182767","55117","SLC6A15","solute carrier family 6 member 15",-0.0332127642474767,6.27527409784892,-0.631625823060855,0.536675398046132,0.719540725625967,-6.23162571078092
"GI_19525736-S","GI_19525736-S","NM_133638","171019","ADAMTS19","ADAM metallopeptidase with thrombospondin type 1 motif 19",-0.0326618759165083,6.58560406328446,-0.631386081677614,0.536828107140738,0.719693513168477,-6.23177868217034
"GI_31341967-S","GI_31341967-S","NM_178448","89958","SAPCD2","suppressor APC domain containing 2",0.0328512405797836,6.32037054079857,0.631335171534017,0.53686053867926,0.719693513168477,-6.23181115922431
"GI_21536297-S","GI_21536297-S","NM_021101","9076","CLDN1","claudin 1",-0.0743790311136205,6.25173732484411,-0.630920271789137,0.537124884604155,0.720000151911211,-6.23207574307389
"GI_37540961-S","GI_37540961-S","XM_085261",NA,NA,NA,-0.0317609201683267,6.74593888298717,-0.630583699634053,0.537339378246309,0.72023992890883,-6.23229025565774
"GI_14577916-S","GI_14577916-S","NM_005755","10148","EBI3","Epstein-Barr virus induced 3",-0.0322238414661058,6.37087359582063,-0.630407574067437,0.537451639907975,0.720342653316044,-6.23240246508806
"GI_19882258-S","GI_19882258-S","NM_138283","128817","CSTL1","cystatin like 1",-0.0329434541619733,6.32523250911903,-0.630317747931728,0.537508899670681,0.720371650334096,-6.2324596817719
"GI_16596683-S","GI_16596683-S","NM_053043","155435","RBM33","RNA binding motif protein 33",0.0434016151319661,6.17608248533959,0.630252018685315,0.537550800977192,0.72038006140631,-6.23250154451966
"GI_21955238-S","GI_21955238-S","NM_145756","252884","ZNF396","zinc finger protein 396",-0.0355757197790663,6.19738235785634,-0.629947060555371,0.537745230291055,0.720559730839466,-6.23269571714279
"GI_8922918-S","GI_8922918-S","NM_018350",NA,NA,NA,-0.0322554354187758,6.26793335968264,-0.629914472302283,0.537766009571723,0.720559730839466,-6.23271646142336
"GI_34304341-I","GI_34304341-I","NM_145341","27250","PDCD4","programmed cell death 4",-0.0367365478968162,6.28937560177318,-0.629874067107701,0.537791773791069,0.720559730839466,-6.23274218021757
"GI_37221188-A","GI_37221188-A","NM_194441","11119","BTN3A1","butyrophilin subfamily 3 member A1",0.0328347577042525,6.36451272264778,0.629781486321234,0.537850810143706,0.720591084073138,-6.23280110401474
"GI_42659123-S","GI_42659123-S","XM_376939",NA,NA,NA,0.0473935163338846,6.19200785267127,0.629699464259641,0.537903116455951,0.720613417109831,-6.23285330075325
"GI_31543409-S","GI_31543409-S","NM_005084","7941","PLA2G7","phospholipase A2 group VII",0.0297203824355403,6.38618875555644,0.628659874604369,0.538566316261328,0.721437718946963,-6.23351430940904
"GI_42558253-S","GI_42558253-S","NM_203299","138724","C9orf131","chromosome 9 open reading frame 131",0.039335516658384,6.40434087053981,0.628623117810116,0.538589773266572,0.721437718946963,-6.23353766171869
"GI_16904382-S","GI_16904382-S","NM_020794","57554","LRRC7","leucine rich repeat containing 7",0.0396038213600667,6.27569090220071,0.628520175646803,0.538655470640501,0.721477927523453,-6.23360305598396
"GI_37563586-S","GI_37563586-S","XM_351393",NA,NA,NA,0.0321402279212446,6.29448384090789,0.628154575090531,0.538888831437166,0.721742685156373,-6.23383522242181
"GI_33569215-S","GI_33569215-S","NM_020204","56956","LHX9","LIM homeobox 9",0.0311428257823927,6.29944824994036,0.628023943483139,0.538972226348227,0.721806569242168,-6.23391814597858
"GI_13376635-S","GI_13376635-S","NM_025082","80152","CENPT","centromere protein T",0.0292155972114294,7.58122441876325,0.627861249189404,0.539076099928065,0.721889872510733,-6.23402139967864
"GI_20357577-I","GI_20357577-I","NM_138933","29974","A1CF","APOBEC1 complementation factor",0.0347930052472627,6.00874749842517,0.627814688811116,0.53910582883065,0.721889872510733,-6.23405094447861
"GI_38348345-S","GI_38348345-S","NM_198521","374470","C12orf42","chromosome 12 open reading frame 42",-0.0395744650924579,6.09854392511746,-0.627625886660827,0.53922638865328,0.721939531404752,-6.2341707271925
"GI_15147331-S","GI_15147331-S","NM_000777","1577","CYP3A5","cytochrome P450 family 3 subfamily A member 5",-0.0353527105248066,6.42624376721906,-0.627607009505873,0.539238443496649,0.721939531404752,-6.23418270164031
"GI_42657107-S","GI_42657107-S","XM_379260",NA,NA,NA,-0.0377432252431307,6.10759579298409,-0.627588879458909,0.539250021380613,0.721939531404752,-6.23419420184895
"GI_42660821-S","GI_42660821-S","XM_375379",NA,NA,NA,0.0368061951099561,6.62343456704433,0.627438202994999,0.539346248957234,0.721999101749042,-6.23428976637656
"GI_26006850-S","GI_26006850-S","NM_003719","8622","PDE8B","phosphodiesterase 8B",-0.0330731429842306,6.20959094253905,-0.627290282406896,0.539440725710907,0.721999101749042,-6.23438356182054
"GI_28872758-A","GI_28872758-A","NM_176800","8899","PRPF4B","pre-mRNA processing factor 4B",0.034177784595717,7.59790676994826,0.627265460147218,0.539456580558282,0.721999101749042,-6.23439929938868
"GI_21687227-S","GI_21687227-S","NM_145231","90141","EFCAB11","EF-hand calcium binding domain 11",-0.0332978221392537,6.41382218733757,-0.627199146185663,0.539498938866201,0.721999101749042,-6.2344413402211
"GI_31341302-S","GI_31341302-S","NM_175061","221895","JAZF1","JAZF zinc finger 1",-0.0381492388871694,7.39423817612869,-0.627196442202727,0.539500666084893,0.721999101749042,-6.23444305436618
"GI_41327743-S","GI_41327743-S","NM_004321","547","KIF1A","kinesin family member 1A",0.0377828628510217,6.31763282418356,0.627183787282999,0.539508749687356,0.721999101749042,-6.2344510766491
"GI_18426914-I","GI_18426914-I","NM_004395","1627","DBN1","drebrin 1",-0.0332860528217154,6.25318114877142,-0.626805386028126,0.539750492387077,0.72223781907639,-6.23469088399798
"GI_4507224-S","GI_4507224-S","NM_003140","6736","SRY","sex determining region Y",0.0407268337131397,6.28095179877735,0.626703160156602,0.539815809879528,0.72223781907639,-6.23475564485013
"GI_12056470-S","GI_12056470-S","NM_003979","9052","GPRC5A","G protein-coupled receptor class C group 5 member A",0.0448400206047177,6.1716851013481,0.626618618978551,0.539869830970213,0.72223781907639,-6.23480919473481
"GI_27886679-I","GI_27886679-I","NM_173197","30819","KCNIP2","potassium voltage-gated channel interacting protein 2",-0.0384288760256357,6.58876244492628,-0.626523941454293,0.539930332624234,0.72223781907639,-6.23486915701299
"GI_4885418-S","GI_4885418-S","NM_005341","3104","ZBTB48","zinc finger and BTB domain containing 48",-0.0406580758244335,7.500831652746,-0.626472730814324,0.539963059244079,0.72223781907639,-6.2349015867473
"GI_21614524-S","GI_21614524-S","NM_001448","2239","GPC4","glypican 4",-0.0380490279576948,7.85225039224443,-0.626407026153783,0.54000504999359,0.72223781907639,-6.23494319129986
"GI_15208644-S","GI_15208644-S","NM_004053","705","BYSL","bystin like",-0.0384989063069989,7.07687911651879,-0.626265189314096,0.540095701658922,0.72223781907639,-6.23503298903014
"GI_18201895-A","GI_18201895-A","NM_080718","6910","TBX5","T-box transcription factor 5",-0.0345392888673715,6.23372095599379,-0.626247453225766,0.540107037848529,0.72223781907639,-6.23504421649186
"GI_22044796-S","GI_22044796-S","XM_173135",NA,NA,NA,-0.0425915608686207,6.18962019162673,-0.626169345899301,0.54015696244392,0.72223781907639,-6.23509365711462
"GI_4503466-I","GI_4503466-I","NM_003991","1910","EDNRB","endothelin receptor type B",0.0435841734134224,6.26951649384508,0.626145646895142,0.540172110860577,0.72223781907639,-6.23510865702654
"GI_37541032-S","GI_37541032-S","XM_350838",NA,NA,NA,-0.0288345260802476,6.3873934551263,-0.626005360842375,0.540261786560217,0.72223781907639,-6.2351974378284
"GI_31341354-S","GI_31341354-S","NM_174901","171484","FAM9C","family with sequence similarity 9 member C",0.0310420538000002,6.09229478898821,0.625885486583213,0.54033842080987,0.72223781907639,-6.23527328593561
"GI_20428778-S","GI_20428778-S","NM_138995","140469","MYO3B","myosin IIIB",0.0316507800967161,6.30994942408679,0.62586064285819,0.540354303866933,0.72223781907639,-6.23528900359284
"GI_40255265-S","GI_40255265-S","NM_182572","284312","ZSCAN1","zinc finger and SCAN domain containing 1",-0.041058433997561,6.42407613259276,-0.625860351815132,0.540354489937711,0.72223781907639,-6.23528918772093
"GI_31343502-S","GI_31343502-S","NM_152780","256714","MAP7D2","MAP7 domain containing 2",-0.0319250834654499,6.35740050491431,-0.625857390431002,0.540356383223304,0.72223781907639,-6.23529106123295
"GI_6633805-S","GI_6633805-S","NM_005332","3050","HBZ","hemoglobin subunit zeta",-0.0385661370707977,6.42666003221285,-0.625829617458913,0.540374139343543,0.72223781907639,-6.23530863132206
"GI_37541081-S","GI_37541081-S","XM_166818",NA,NA,NA,-0.0463504888413908,6.30791382024176,-0.625689979738627,0.540463418910442,0.72223781907639,-6.23539695947572
"GI_29735169-S","GI_29735169-S","XM_173160",NA,NA,NA,0.0332742593274471,6.41995561936368,0.62566739296163,0.540477860881172,0.72223781907639,-6.23541124503229
"GI_40254430-S","GI_40254430-S","NM_000867","3357","HTR2B","5-hydroxytryptamine receptor 2B",-0.0337851767391957,6.55690184114041,-0.625650346950819,0.540488760229775,0.72223781907639,-6.235422025872
"GI_31542290-S","GI_31542290-S","NM_001746","821","CANX","calnexin",0.0327368621013981,10.4034358482298,0.625640967584082,0.540494757519449,0.72223781907639,-6.23542795778306
"GI_23397641-I","GI_23397641-I","NM_014668","9687","GREB1","growth regulating estrogen receptor binding 1",0.0361794419748662,6.43818573358277,0.62561205600599,0.540513244190106,0.72223781907639,-6.23544624216483
"GI_42660551-S","GI_42660551-S","XM_370897",NA,NA,NA,-0.0568974680932168,9.98308488534497,-0.625601024246554,0.540520298220394,0.72223781907639,-6.23545321870486
"GI_37595751-I","GI_37595751-I","NM_194442","3930","LBR","lamin B receptor",0.0361388036270727,6.33492022602492,0.625599626859842,0.540521191754016,0.72223781907639,-6.23545410241089
"GI_42415498-S","GI_42415498-S","NM_018058","55118","CRTAC1","cartilage acidic protein 1",0.0408770402143901,6.17243882653738,0.625563421797014,0.540544342708179,0.72223781907639,-6.23547699780423
"GI_28933464-S","GI_28933464-S","NM_177424","23673","STX12","syntaxin 12",-0.0319201286435566,7.88218713722492,-0.625481117927384,0.540596973093312,0.722260415785918,-6.23552904052134
"GI_18765704-I","GI_18765704-I","NM_130852","51297","BPIFA1","BPI fold containing family A member 1",0.0333728689174171,6.58848929715159,0.625388468141837,0.540656222685952,0.72229185246648,-6.23558761742382
"GI_37541470-S","GI_37541470-S","XM_352052",NA,NA,NA,0.0331623086772197,6.26061453005476,0.625184078981267,0.540786942272474,0.722396659878049,-6.23571681126751
"GI_5803051-S","GI_5803051-S","NM_006737","3812","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",-0.040902220516907,6.22972185944911,-0.625142193301425,0.540813732911321,0.722396659878049,-6.23574328213881
"GI_38679911-S","GI_38679911-S","NM_016390","51490","SPOUT1","SPOUT domain containing methyltransferase 1",0.030300346356702,6.1100212000243,0.625098236171035,0.540841849260362,0.722396659878049,-6.23577106031072
"GI_33695083-I","GI_33695083-I","NM_012343","23530","NNT","nicotinamide nucleotide transhydrogenase",-0.0349657797369023,6.29989271344438,-0.625020493405976,0.540891577915869,0.722415363080368,-6.23582018435683
"GI_23346411-S","GI_23346411-S","NM_024969","80034","CSRNP3","cysteine and serine rich nuclear protein 3",-0.0336230281205605,6.53758954297796,-0.624928325111238,0.540950537201982,0.722446391437902,-6.23587841607359
"GI_24475864-S","GI_24475864-S","NM_153834","139378","ADGRG4","adhesion G protein-coupled receptor G4",0.034423267822123,6.28078513196633,0.624865672303141,0.540990617690515,0.722452204485531,-6.23591799531374
"GI_4826761-S","GI_4826761-S","NM_005143","3240","HP","haptoglobin",-0.0551905266315664,6.58330141708444,-0.624708135050327,0.541091405205059,0.722471538531833,-6.23601749860555
"GI_40254815-S","GI_40254815-S","NM_005348","3320","HSP90AA1","heat shock protein 90 alpha family class A member 1",0.0805210975273347,10.6793743319489,0.624689288597638,0.541103463278292,0.722471538531833,-6.23602940075854
"GI_27735084-S","GI_27735084-S","NM_173492","138429","PIP5KL1","phosphatidylinositol-4-phosphate 5-kinase like 1",-0.0332430793936114,6.36513801403156,-0.6246755055641,0.541112281838911,0.722471538531833,-6.2360381049802
"GI_37541452-S","GI_37541452-S","XM_350854",NA,NA,NA,-0.0311288362988833,6.26147608863692,-0.624593897815249,0.541164497131591,0.722493549220777,-6.23608963793068
"GI_31341399-S","GI_31341399-S","NM_174939","283197","LINC00301","long intergenic non-protein coding RNA 301",0.03393881756437,6.28611917606845,0.62360167127754,0.541799576831406,0.72322651589108,-6.23671568854827
"GI_42658653-S","GI_42658653-S","XM_379959",NA,NA,NA,0.0371302612088451,6.44300959760562,0.62358322899739,0.541811384770419,0.72322651589108,-6.23672731584649
"GI_8923052-S","GI_8923052-S","NM_017638","54797","MED18","mediator complex subunit 18",0.0386305392336244,6.71183143143296,0.623568516799026,0.541820804571187,0.72322651589108,-6.23673659120688
"GI_34916031-S","GI_34916031-S","NM_194300","223075","ITPRID1","ITPR interacting domain containing 1",0.040978985332937,6.30357174332795,0.623507285107067,0.54186001043955,0.723231107003177,-6.23677519272096
"GI_4557680-S","GI_4557680-S","NM_000215","3718","JAK3","Janus kinase 3",0.0315373909144991,6.27676784900373,0.623427560202314,0.541911059603307,0.723251503942874,-6.23682544727449
"GI_37543359-S","GI_37543359-S","XM_351103",NA,NA,NA,-0.0435030197793917,6.25956050605473,-0.623151186826588,0.542088046392968,0.723439967404449,-6.23699961179417
"GI_34222240-S","GI_34222240-S","NM_173846","122664","TPPP2","tubulin polymerization promoting protein family member 2",-0.0348390304893806,6.72287204153887,-0.623058692003808,0.542147286233329,0.723471277959753,-6.23705788363177
"GI_37547486-S","GI_37547486-S","XM_087225",NA,NA,NA,-0.038509065692379,6.25280610287239,-0.622835966278491,0.542289949149094,0.723577390644238,-6.23719816733329
"GI_27436979-S","GI_27436979-S","NM_005472","10008","KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3",-0.0389925812352221,6.77617513838957,-0.62282281943361,0.542298370763732,0.723577390644238,-6.23720644637735
